min,CH5,CH14,CH15,CH40,CH42
0.491567,115.386,0.00534058,-9.31E-08,156.707,67.1892
0.491583,115.02,0.00488281,-0.00152597,156.707,67.1892
0.4916,114.531,0.00259399,-0.00152597,156.707,67.1892
0.491617,114.165,0.00259399,-0.00152597,156.707,67.1892
0.491633,113.768,0.00289917,-0.00457773,156.707,67.1892
0.49165,113.463,0.00289917,-0.00305185,156.707,67.1892
0.491667,113.158,0.00473022,0.00152579,156.707,67.1892
0.491683,112.822,0.00534058,-9.31E-08,156.707,67.1892
0.4917,112.517,0.00534058,0.00152579,156.707,67.1892
0.491717,112.242,0.00686646,-0.00457773,156.707,67.1892
0.491733,111.998,0.00778198,-0.00457773,156.707,67.1892
0.49175,111.693,0.00762939,-9.31E-08,156.707,67.1892
0.491767,111.479,0.00915527,-0.00305185,156.707,67.1892
0.491783,111.296,0.00991821,-9.31E-08,156.707,67.1892
0.4918,111.083,0.0100708,-0.00152597,156.707,67.1892
0.491817,110.869,0.0117493,-0.00152597,156.707,67.1892
0.491833,110.747,0.0125122,-0.00152597,156.707,67.1892
0.49185,110.564,0.0128174,-0.00457773,156.707,67.1892
0.491867,110.411,0.0149536,-0.00305185,156.707,67.1892
0.491883,110.289,0.0149536,-0.00152597,156.707,67.1892
0.4919,110.106,0.0151062,-0.00152597,156.707,67.1892
0.491917,110.015,0.0172424,-0.00152597,156.707,67.1892
0.491933,109.984,0.0172424,-0.00305185,156.707,67.1892
0.49195,109.862,0.0170898,-0.00305185,156.707,67.1892
0.491967,109.832,0.0172424,-0.00305185,156.707,67.1892
0.491983,109.801,0.0170898,-0.00457773,156.707,67.1892
0.492,109.771,0.0170898,-0.00305185,156.707,67.1892
0.492017,109.679,0.0172424,-0.00305185,156.707,67.1892
0.492033,109.679,0.0170898,-0.00152597,156.707,67.1892
0.49205,109.587,0.0177002,-0.00152597,156.707,67.1892
0.492067,109.587,0.0175476,-0.00305185,156.707,67.1892
0.492083,109.526,0.0189209,-9.31E-08,156.707,67.1892
0.4921,109.496,0.019989,-0.00152597,156.707,67.1892
0.492117,109.526,0.0198364,-0.00457773,156.707,67.1892
0.492133,109.557,0.019989,-0.00152597,156.707,67.1892
0.49215,109.526,0.0201416,-0.00457773,156.707,67.1892
0.492167,109.557,0.0196838,-0.00305185,156.707,67.1892
0.492183,109.587,0.0196838,-0.00152597,156.707,67.1892
0.4922,109.618,0.0196838,-0.00305185,156.707,67.1892
0.492217,109.648,0.0195312,-0.00152597,156.707,67.1892
0.492233,109.648,0.0196838,-0.00305185,156.707,67.1892
0.49225,109.709,0.018158,-0.00152597,156.707,67.1892
0.492267,109.74,0.0175476,-0.00305185,156.707,67.1892
0.492283,109.801,0.0172424,-0.00305185,156.707,67.1892
0.4923,109.893,0.0172424,-0.00457773,156.707,67.1892
0.492317,109.923,0.0172424,-0.00152597,156.707,67.1892
0.492333,109.954,0.0177002,-0.00305185,156.707,67.1892
0.49235,110.076,0.0195312,-0.00305185,156.707,67.1892
0.492367,110.045,0.0196838,-0.00152597,156.707,67.1892
0.492383,110.167,0.019989,-0.00305185,156.707,67.1892
0.4924,110.198,0.0198364,-9.31E-08,156.707,67.1892
0.492417,110.35,0.0198364,-0.00305185,156.707,67.1892
0.492433,110.381,0.0196838,-0.00152597,156.707,67.1892
0.49245,110.411,0.0198364,-0.00152597,156.707,67.1892
0.492467,110.472,0.0196838,-0.00305185,156.707,67.1892
0.492483,110.656,0.0198364,-9.31E-08,156.707,67.1892
0.4925,110.656,0.0216675,-0.00457773,156.707,67.1892
0.492517,110.778,0.0224304,-0.00305185,156.707,67.1892
0.492533,110.869,0.0224304,-9.31E-08,156.707,67.1892
0.49255,111.022,0.0224304,-0.00152597,156.707,67.1892
0.492567,111.022,0.0238037,-0.00305185,156.707,67.1892
0.492583,111.144,0.0245667,-0.00305185,156.707,67.1892
0.4926,111.174,0.0247192,-0.00305185,156.707,67.1892
0.492617,111.296,0.025177,-0.00457773,156.707,67.1892
0.492633,111.418,0.0245667,-0.00152597,156.707,67.1892
0.49265,111.51,0.0247192,-0.00152597,156.707,67.1892
0.492667,111.571,0.0248718,-0.00305185,156.707,67.1892
0.492683,111.632,0.0247192,-0.00457773,156.707,67.1892
0.4927,111.724,0.0250244,-0.00152597,156.707,67.1892
0.492717,111.785,0.0247192,-0.00457773,156.707,67.1892
0.492733,111.846,0.0245667,-0.00305185,156.707,67.1892
0.49275,111.907,0.0245667,-0.00152597,156.707,67.1892
0.492767,112.029,0.0248718,-9.31E-08,156.707,67.1892
0.492783,112.059,0.0250244,-9.31E-08,156.707,67.1892
0.4928,112.12,0.0265503,-0.00305185,156.707,67.1892
0.492817,112.181,0.0271606,-0.00305185,156.707,67.1892
0.492833,112.242,0.0273132,-9.31E-08,156.707,67.1892
0.49285,112.242,0.0273132,-0.00152597,156.707,67.1892
0.492867,112.365,0.0285339,-0.00457773,156.707,67.1892
0.492883,112.426,0.0297546,-0.00152597,156.707,67.1892
0.4929,112.517,0.0296021,-9.31E-08,156.707,67.1892
0.492917,112.517,0.0312805,-0.00152597,156.707,67.1892
0.492933,112.609,0.0323486,-0.00152597,156.707,67.1892
0.49295,112.7,0.0323486,-0.00152597,156.707,67.1892
0.492967,112.761,0.0323486,-0.00457773,156.707,67.1892
0.492983,112.822,0.0341797,-0.00152597,156.707,67.1892
0.493,112.944,0.03479,-0.00305185,156.707,67.1892
0.493017,113.005,0.03479,-0.00305185,156.707,67.1892
0.493033,113.127,0.0346375,-0.00457773,156.707,67.1892
0.49305,113.25,0.0346375,-9.31E-08,156.707,67.1892
0.493067,113.402,0.0360107,-0.00305185,156.707,67.1892
0.493083,113.494,0.0369263,-9.31E-08,156.707,67.1892
0.4931,113.646,0.0369263,-0.00152597,156.707,67.1892
0.493117,113.799,0.0369263,-0.00152597,156.707,67.1892
0.493133,114.043,0.0384521,0.00152579,156.707,67.1892
0.49315,114.165,0.0392151,-0.00152597,156.707,67.1892
0.493167,114.348,0.0395203,-0.00457773,156.707,67.1892
0.493183,114.592,0.0415039,0.00152579,156.707,67.1892
0.4932,114.836,0.0413513,-0.00610361,156.707,67.1892
0.493217,115.05,0.0416565,-0.00305185,156.707,67.1892
0.493233,115.203,0.0434875,-0.00152597,156.707,67.1892
0.49325,115.569,0.0436401,0.00152579,156.707,67.1892
0.493267,115.721,0.0453186,-0.00152597,156.707,67.1892
0.493283,116.027,0.0460815,-9.31E-08,156.707,67.1892
0.4933,116.332,0.0460815,-9.31E-08,156.707,67.1892
0.493317,116.606,0.0460815,-9.31E-08,156.707,67.1892
0.493333,116.851,0.0463867,-0.00457773,156.707,67.1892
0.49335,117.217,0.045929,-9.31E-08,156.707,67.1892
0.493367,117.614,0.0460815,-0.00152597,156.707,67.1892
0.493383,117.827,0.0463867,-9.31E-08,156.707,67.1892
0.4934,118.224,0.0460815,-0.00305185,156.707,67.1892
0.493417,118.499,0.0450134,-0.00152597,156.707,67.1892
0.493433,118.834,0.0439453,-0.00457773,156.707,67.1892
0.49345,119.17,0.0436401,-9.31E-08,156.707,67.1892
0.493467,119.536,0.0444031,-0.00152597,156.707,67.1892
0.493483,119.872,0.0436401,-9.31E-08,156.707,67.1892
0.4935,120.177,0.0439453,-9.31E-08,156.707,67.1892
0.493517,120.604,0.0439453,-0.00152597,156.707,67.1892
0.493533,120.909,0.0439453,-9.31E-08,156.707,67.1892
0.49355,121.215,0.0436401,-0.00152597,156.707,67.1892
0.493567,121.52,0.0436401,-9.31E-08,156.707,67.1892
0.493583,121.825,0.0444031,-0.00305185,156.707,67.1892
0.4936,122.161,0.0460815,-0.00152597,156.707,67.1892
0.493617,122.466,0.0462341,-0.00152597,156.707,67.1892
0.493633,122.74,0.0460815,-0.00457773,156.707,67.1892
0.49365,123.076,0.0462341,-0.00152597,156.707,67.1892
0.493667,123.32,0.0460815,-0.00305185,156.707,67.1892
0.493683,123.656,0.0462341,-0.00152597,156.707,67.1892
0.4937,123.9,0.0457764,-0.00305185,156.707,67.1892
0.493717,124.083,0.045929,-0.00305185,156.707,67.1892
0.493733,124.358,0.045929,-9.31E-08,156.707,67.1892
0.49375,124.602,0.0465393,-0.00305185,156.707,67.1892
0.493767,124.846,0.0471497,-0.00152597,156.707,67.1892
0.493783,124.999,0.0479126,-0.00610361,156.707,67.1892
0.4938,125.243,0.0486755,-0.00305185,156.707,67.1892
0.493817,125.396,0.0488281,-9.31E-08,156.707,67.1892
0.493833,125.548,0.0471497,-0.00457773,156.707,67.1892
0.49385,125.792,0.0463867,-0.00152597,156.707,67.1892
0.493867,125.975,0.0462341,-0.00305185,156.707,67.1892
0.493883,126.097,0.0465393,-9.31E-08,156.707,67.1892
0.4939,126.25,0.0463867,-0.00305185,156.707,67.1892
0.493917,126.403,0.0462341,-0.00305185,156.707,67.1892
0.493933,126.464,0.0462341,-0.00152597,156.707,67.1892
0.49395,126.525,0.0462341,-0.00152597,156.707,67.1892
0.493967,126.616,0.0462341,-0.00152597,156.707,67.1892
0.493983,126.738,0.0460815,-0.00152597,156.707,67.1892
0.494,126.83,0.0465393,-0.00305185,156.707,67.1892
0.494017,126.83,0.0462341,-9.31E-08,156.707,67.1892
0.494033,126.921,0.045929,-0.00457773,156.707,67.1892
0.49405,126.952,0.0442505,-0.00152597,156.707,67.1892
0.494067,126.982,0.043335,-0.00305185,156.707,67.1892
0.494083,127.043,0.0437927,-0.00152597,156.707,67.1892
0.4941,127.104,0.0439453,-0.00305185,156.707,67.1892
0.494117,127.074,0.0440979,-0.00305185,156.707,67.1892
0.494133,127.135,0.0457764,-0.00305185,156.707,67.1892
0.49415,127.104,0.0463867,-0.00152597,156.707,67.1892
0.494167,127.104,0.0465393,-0.00152597,156.707,67.1892
0.494183,127.104,0.0485229,-9.31E-08,156.707,67.1892
0.4942,127.043,0.0492859,-0.00305185,156.707,67.1892
0.494217,127.104,0.0512695,-0.00457773,156.707,67.1892
0.494233,127.013,0.0514221,-0.00305185,156.707,67.1892
0.49425,127.074,0.0532532,-0.00152597,156.707,67.1892
0.494267,126.982,0.0549316,-0.00152597,156.707,67.1892
0.494283,126.952,0.057373,-0.00457773,156.707,67.1892
0.4943,126.86,0.0601196,-0.00152597,156.707,67.1892
0.494317,126.769,0.0624084,-0.00457773,156.707,67.1892
0.494333,126.738,0.065155,-9.31E-08,156.707,67.1892
0.49435,126.647,0.0672913,-0.00457773,156.707,67.1892
0.494367,126.525,0.0708008,-0.00305185,156.707,67.1892
0.494383,126.433,0.0733948,-0.00152597,156.707,67.1892
0.4944,126.342,0.0753784,-0.00152597,156.707,67.1892
0.494417,126.25,0.0782776,-0.00305185,156.707,67.1892
0.494433,126.158,0.0804138,-0.00152597,156.707,67.1892
0.49445,125.975,0.0831604,-0.00152597,156.707,67.1892
0.494467,125.884,0.0856018,-0.00457773,156.707,67.1892
0.494483,125.731,0.0878906,-0.00305185,156.707,67.1892
0.4945,125.609,0.090332,-0.00152597,156.707,67.1892
0.494517,125.426,0.0918579,-0.00152597,156.707,67.1892
0.494533,125.273,0.0944519,0.00152579,156.707,67.1892
0.49455,125.182,0.0950623,-0.00152597,156.707,67.1892
0.494567,125.029,0.0975037,-0.00305185,156.707,67.1892
0.494583,124.877,0.0978088,-0.00152597,156.707,67.1892
0.4946,124.724,0.0973511,-0.00610361,156.707,67.1892
0.494617,124.602,0.0976562,-0.00152597,156.707,67.1892
0.494633,124.51,0.0973511,-0.00305185,156.707,67.1892
0.49465,124.358,0.0973511,-0.00457773,156.707,67.1892
0.494667,124.144,0.0976562,-0.00305185,156.707,67.1892
0.494683,124.053,0.0976562,0.00152579,156.707,67.1892
0.4947,123.961,0.0973511,-0.00152597,156.707,67.1892
0.494717,123.809,0.0976562,-0.00152597,156.707,67.1892
0.494733,123.595,0.100098,-9.31E-08,156.707,67.1892
0.49475,123.503,0.101471,-0.00152597,156.707,67.1892
0.494767,123.351,0.104218,-0.00152597,156.707,67.1892
0.494783,123.259,0.106049,-0.00457773,156.707,67.1892
0.4948,123.046,0.111389,-0.00152597,156.707,67.1892
0.494817,122.954,0.114746,-9.31E-08,156.707,67.1892
0.494833,122.832,0.118408,-0.00152597,156.707,67.1892
0.49485,122.74,0.123596,-0.00152597,156.707,67.1892
0.494867,122.496,0.128326,0.00152579,156.707,67.1892
0.494883,122.466,0.133209,-0.00305185,156.707,67.1892
0.4949,122.374,0.138245,-0.00152597,156.707,67.1892
0.494917,122.191,0.142975,-9.31E-08,156.707,67.1892
0.494933,122.069,0.146027,-9.31E-08,156.707,67.1892
0.49495,121.947,0.148621,-0.00152597,156.707,67.1892
0.494967,121.764,0.150757,-9.31E-08,156.707,67.1892
0.494983,121.703,0.151367,-0.00305185,156.707,67.1892
0.495,121.55,0.153809,-0.00610361,156.707,67.1892
0.495017,121.459,0.155487,-0.00152597,156.707,67.1892
0.495033,121.306,0.15625,-9.31E-08,156.707,67.1892
0.49505,121.184,0.156403,0.00152579,156.707,67.1892
0.495067,121.062,0.156555,-0.00305185,156.707,67.1892
0.495083,120.97,0.15625,-0.00305185,156.707,67.1892
0.4951,120.757,0.15625,-9.31E-08,156.707,67.1892
0.495117,120.726,0.155792,-0.00152597,156.707,67.1892
0.495133,120.513,0.154114,-0.00152597,156.707,67.1892
0.49515,120.391,0.151978,-9.31E-08,156.707,67.1892
0.495167,120.299,0.149994,-0.00152597,156.707,67.1892
0.495183,120.116,0.1474,-9.31E-08,156.707,67.1892
0.4952,120.024,0.144501,0.00152579,156.707,67.1892
0.495217,119.872,0.141754,-9.31E-08,156.707,67.1892
0.495233,119.628,0.137482,-0.00152597,156.707,67.1892
0.49525,119.567,0.134735,-9.31E-08,156.707,67.1892
0.495267,119.384,0.131531,-0.00152597,156.707,67.1892
0.495283,119.2,0.127716,-0.00610361,156.707,67.1892
0.4953,119.109,0.122986,-0.00152597,156.707,67.1892
0.495317,118.926,0.119171,-0.00152597,156.707,67.1892
0.495333,118.804,0.115509,-9.31E-08,156.707,67.1892
0.49535,118.682,0.110474,-0.00305185,156.707,67.1892
0.495367,118.468,0.105743,-0.00152597,156.707,67.1892
0.495383,118.254,0.100708,-0.00152597,156.707,67.1892
0.4954,118.132,0.0961304,0.00152579,156.707,67.1892
0.495417,117.919,0.0912476,-0.00152597,156.707,67.1892
0.495433,117.766,0.0866699,-0.00305185,156.707,67.1892
0.49545,117.614,0.0834656,-0.00305185,156.707,67.1892
0.495467,117.522,0.0790405,-0.00152597,156.707,67.1892
0.495483,117.247,0.0743103,-0.00305185,156.707,67.1892
0.4955,117.095,0.0714111,-0.00152597,156.707,67.1892
0.495517,116.912,0.0668335,-9.31E-08,156.707,67.1892
0.495533,116.729,0.0639343,-0.00305185,156.707,67.1892
0.49555,116.515,0.0596619,-9.31E-08,156.707,67.1892
0.495567,116.24,0.0567627,-0.00152597,156.707,67.1892
0.495583,116.149,0.0521851,-0.00152597,156.707,67.1892
0.4956,115.935,0.0495911,-0.00152597,156.707,67.1892
0.495617,115.752,0.0447083,-0.00152597,156.707,67.1892
0.495633,115.538,0.0401306,-0.00457773,156.707,67.1892
0.49565,115.325,0.0354004,0.00152579,156.707,67.1892
0.495667,115.142,0.0300598,-0.00152597,156.707,67.1892
0.495683,114.928,0.0231934,-0.00305185,156.707,67.1892
0.4957,114.775,0.018158,-9.31E-08,156.707,67.1892
0.495717,114.531,0.0132751,-0.00152597,156.707,67.1892
0.495733,114.379,0.00823975,-9.31E-08,156.707,67.1892
0.49575,114.104,0.00335693,0.00152579,156.707,67.1892
0.495767,113.982,-0.000915527,-0.00305185,156.707,67.1892
0.495783,113.768,-0.00610352,-0.00152597,156.707,67.1892
0.4958,113.494,-0.0108337,-0.00305185,156.707,67.1892
0.495817,113.341,-0.0137329,-0.00152597,156.707,67.1892
0.495833,113.066,-0.0157166,-9.31E-08,156.707,67.1892
0.49585,112.975,-0.0169373,-0.00152597,156.707,67.1892
0.495867,112.731,-0.0190735,-0.00305185,156.707,67.1892
0.495883,112.456,-0.0189209,-0.00152597,156.707,67.1892
0.4959,112.242,-0.0195312,-9.31E-08,156.707,67.1892
0.495917,112.09,-0.0192261,-0.00457773,156.707,67.1892
0.495933,111.907,-0.0195312,-0.00152597,156.707,67.1892
0.49595,111.724,-0.0189209,-9.31E-08,156.707,67.1892
0.495967,111.541,-0.0190735,-0.00305185,156.707,67.1892
0.495983,111.266,-0.0193787,-0.00152597,156.707,67.1892
0.496,111.083,-0.0189209,-0.00152597,156.707,67.1892
0.496017,110.839,-0.0190735,-0.00305185,156.707,67.1892
0.496033,110.686,-0.0193787,0.00152579,156.707,67.1892
0.49605,110.533,-0.0192261,-9.31E-08,156.707,67.1892
0.496067,110.259,-0.0190735,-0.00152597,156.707,67.1892
0.496083,110.045,-0.0189209,-0.00305185,156.707,67.1892
0.4961,109.923,-0.0192261,-0.00305185,156.707,67.1892
0.496117,109.74,-0.0195312,-0.00152597,156.707,67.1892
0.496133,109.496,-0.0192261,-0.00152597,156.707,67.1892
0.49615,109.313,-0.0190735,0.00152579,156.707,67.1892
0.496167,109.038,-0.0192261,-0.00305185,156.707,67.1892
0.496183,108.855,-0.0189209,-0.00152597,156.707,67.1892
0.4962,108.672,-0.0190735,-0.00152597,156.707,67.1892
0.496217,108.458,-0.0190735,-0.00152597,156.707,67.1892
0.496233,108.275,-0.0192261,-0.00305185,156.707,67.1892
0.49625,108.092,-0.0193787,-0.00305185,156.707,67.1892
0.496267,107.97,-0.0190735,-9.31E-08,156.707,67.1892
0.496283,107.665,-0.0169373,-0.00152597,156.707,67.1892
0.4963,107.543,-0.0167847,0.00152579,156.707,67.1892
0.496317,107.329,-0.0170898,-9.31E-08,156.707,67.1892
0.496333,107.115,-0.0164795,-0.00305185,156.707,67.1892
0.49635,106.963,-0.0151062,-0.00305185,156.707,67.1892
0.496367,106.81,-0.0144958,-0.00152597,156.707,67.1892
0.496383,106.597,-0.0143433,-0.00152597,156.707,67.1892
0.4964,106.383,-0.0128174,-0.00152597,156.707,67.1892
0.496417,106.169,-0.0117493,-0.00457773,156.707,67.1892
0.496433,106.108,-0.012207,0.00152579,156.707,67.1892
0.49645,105.864,-0.0117493,-0.00152597,156.707,67.1892
0.496467,105.712,-0.0119019,-0.00152597,156.707,67.1892
0.496483,105.529,-0.0119019,-0.00305185,156.707,67.1892
0.4965,105.406,-0.0119019,-0.00305185,156.707,67.1892
0.496517,105.193,-0.0114441,-0.00457773,156.707,67.1892
0.496533,105.101,-0.00961304,-0.00152597,156.707,67.1892
0.49655,104.949,-0.00930786,-0.00152597,156.707,67.1892
0.496567,104.827,-0.00930786,-0.00152597,156.707,67.1892
0.496583,104.613,-0.00930786,-0.00152597,156.707,67.1892
0.4966,104.552,-0.00961304,-9.31E-08,156.707,67.1892
0.496617,104.369,-0.00946045,-0.00152597,156.707,67.1892
0.496633,104.216,-0.00930786,-9.31E-08,156.707,67.1892
0.49665,104.064,-0.00930786,-0.00305185,156.707,67.1892
0.496667,104.033,-0.00946045,-0.00152597,156.707,67.1892
0.496683,103.911,-0.00900269,0.00152579,156.707,67.1892
0.4967,103.728,-0.00930786,-0.00305185,156.707,67.1892
0.496717,103.636,-0.00930786,-9.31E-08,156.707,67.1892
0.496733,103.514,-0.00946045,-0.00152597,156.707,67.1892
0.49675,103.392,-0.00930786,-9.31E-08,156.707,67.1892
0.496767,103.301,-0.00946045,0.00152579,156.707,67.1892
0.496783,103.209,-0.00946045,-0.00305185,156.707,67.1892
0.4968,103.057,-0.00961304,-0.00305185,156.707,67.1892
0.496817,102.965,-0.00915527,-0.00152597,156.707,67.1892
0.496833,102.874,-0.00717163,-0.00305185,156.707,67.1892
0.49685,102.721,-0.00656128,-0.00152597,156.707,67.1892
0.496867,102.66,-0.00671387,-0.00305185,156.707,67.1892
0.496883,102.538,-0.00457764,-0.00457773,156.707,67.1892
0.4969,102.446,-0.00396729,-0.00152597,156.707,67.1892
0.496917,102.355,-0.00457764,-0.00152597,156.707,67.1892
0.496933,102.233,-0.00411987,-0.00305185,156.707,67.1892
0.49695,102.111,-0.00442505,-9.31E-08,156.707,67.1892
0.496967,102.05,-0.00457764,-0.00152597,156.707,67.1892
0.496983,101.927,-0.0050354,-9.31E-08,156.707,67.1892
0.497,101.897,-0.00427246,-0.00152597,156.707,67.1892
0.497017,101.744,-0.00213623,-0.00457773,156.707,67.1892
0.497033,101.744,-0.00183105,-0.00152597,156.707,67.1892
0.49705,101.561,-0.00167847,-0.00305185,156.707,67.1892
0.497067,101.5,0,-0.00305185,156.707,67.1892
0.497083,101.409,0.000610352,-0.00305185,156.707,67.1892
0.4971,101.409,0.00259399,-0.00152597,156.707,67.1892
0.497117,101.287,0.00289917,-0.00305185,156.707,67.1892
0.497133,101.195,0.00427246,0.00305166,156.707,67.1892
0.49715,101.042,0.00488281,-0.00305185,156.707,67.1892
0.497167,101.042,0.00640869,-0.00152597,156.707,67.1892
0.497183,100.92,0.00778198,-0.00152597,156.707,67.1892
0.4972,100.92,0.00595093,-9.31E-08,156.707,67.1892
0.497217,100.798,0.00488281,-0.00457773,156.707,67.1892
0.497233,100.768,0.00274658,-0.00152597,156.707,67.1892
0.49725,100.646,0.0012207,-0.00305185,156.707,67.1892
0.497267,100.554,0.000762939,-0.00152597,156.707,67.1892
0.497283,100.463,0.000152588,-0.00152597,156.707,67.1892
0.4973,100.463,0.00198364,-0.00152597,156.707,67.1892
0.497317,100.371,0.00457764,-0.00152597,156.707,67.1892
0.497333,100.249,0.00976562,-0.00152597,156.707,67.1892
0.49735,100.28,0.0184631,-9.31E-08,156.707,67.1892
0.497367,100.219,0.0279236,-0.00305185,156.707,67.1892
0.497383,100.157,0.0418091,-0.00152597,156.707,67.1892
0.4974,100.066,0.0563049,-0.00152597,156.707,67.1892
0.497417,100.005,0.0746155,-0.00305185,156.707,67.1892
0.497433,100.005,0.0964355,-0.00152597,156.707,67.1892
0.49745,99.9744,0.122528,-9.31E-08,156.707,67.1892
0.497467,99.8523,0.151825,-0.00152597,156.707,67.1892
0.497483,99.7607,0.187225,-0.00457773,156.707,67.1892
0.4975,99.6997,0.227356,-0.00305185,156.707,67.1892
0.497517,99.6997,0.273132,-0.00305185,156.707,67.1892
0.497533,99.6997,0.32608,-9.31E-08,156.707,67.1892
0.49755,99.6692,0.384521,-0.00457773,156.707,67.1892
0.497567,99.5776,0.450745,-0.00152597,156.707,67.1892
0.497583,99.5166,0.525513,0.00152579,156.707,67.1892
0.4976,99.4861,0.607605,-9.31E-08,156.707,67.1892
0.497617,99.4556,0.696106,-0.00152597,156.707,67.1892
0.497633,99.5166,0.789032,-0.00152597,156.707,67.1892
0.49765,99.3945,0.887909,-9.31E-08,156.707,67.1892
0.497667,99.364,0.992126,-0.00457773,156.707,67.1892
0.497683,99.2725,1.09955,-0.00305185,156.707,67.1892
0.4977,99.2419,1.21201,-0.00457773,156.707,67.1892
0.497717,99.1504,1.32751,-0.00152597,156.707,67.1892
0.497733,99.1504,1.44424,-0.00457773,156.707,67.1892
0.49775,99.0894,1.56174,-0.00305185,156.707,67.1892
0.497767,99.0588,1.67847,-9.31E-08,156.707,67.1892
0.497783,99.0283,1.79199,-9.31E-08,156.707,67.1892
0.4978,98.9978,1.89835,-0.00152597,156.707,67.1892
0.497817,98.9978,1.99677,-0.00305185,156.707,67.1892
0.497833,98.9673,2.08282,-0.00610361,156.707,67.1892
0.49785,98.9062,2.15546,-9.31E-08,156.707,67.1892
0.497867,98.8757,2.21222,-0.00305185,156.707,67.1892
0.497883,98.8147,2.24915,0.00152579,156.707,67.1892
0.4979,98.8147,2.26654,-0.00152597,156.707,67.1892
0.497917,98.8147,2.2612,-0.00305185,156.707,67.1892
0.497933,98.7842,2.23068,-0.00305185,156.707,67.1892
0.49795,98.7537,2.17484,-0.00152597,156.707,67.1892
0.497967,98.7231,2.09274,-0.00305185,156.707,67.1892
0.497983,98.7231,1.987,-0.00152597,156.707,67.1892
0.498,98.6316,1.86035,-9.31E-08,156.707,67.1892
0.498017,98.6926,1.71387,-0.00152597,156.707,67.1892
0.498033,98.6316,1.54892,-0.00152597,156.707,67.1892
0.49805,98.6621,1.3678,-0.00305185,156.707,67.1892
0.498067,98.5706,1.17676,-9.31E-08,156.707,63.9659
0.498083,98.5706,0.977478,-0.00305185,156.707,63.9659
0.4981,98.479,0.77301,-0.00152597,156.707,63.9659
0.498117,98.54,0.568085,-9.31E-08,156.707,63.9659
0.498133,98.5095,0.366364,-0.00457773,156.707,63.9659
0.49815,98.4485,0.17395,-0.00152597,156.707,63.9659
0.498167,98.418,-0.00320435,-0.00152597,156.707,63.9659
0.498183,98.4485,-0.163269,-0.00305185,156.707,63.9659
0.4982,98.5095,-0.305023,-0.00152597,156.707,63.9659
0.498217,98.3875,-0.425568,-0.00152597,156.707,63.9659
0.498233,98.3264,-0.526733,-0.00457773,156.707,63.9659
0.49825,98.3875,-0.60791,-0.00305185,156.707,63.9659
0.498267,98.3875,-0.671692,-0.00305185,156.707,63.9659
0.498283,98.2959,-0.720367,-9.31E-08,156.707,63.9659
0.4983,98.3264,-0.754852,-0.00457773,156.707,63.9659
0.498317,98.2959,-0.777893,-0.00305185,156.707,63.9659
0.498333,98.2349,-0.787659,-0.00152597,156.707,63.9659
0.49835,98.2349,-0.787048,-0.00152597,156.707,63.9659
0.498367,98.2654,-0.780182,-0.00152597,156.707,63.9659
0.498383,98.3264,-0.766602,-0.00152597,156.707,63.9659
0.4984,98.2654,-0.749664,-0.00305185,156.707,63.9659
0.498417,98.2654,-0.729218,-9.31E-08,156.707,63.9659
0.498433,98.2654,-0.707245,-0.00152597,156.707,63.9659
0.49845,98.2349,-0.68512,-0.00305185,156.707,63.9659
0.498467,98.2043,-0.660706,-0.00152597,156.707,63.9659
0.498483,98.2349,-0.639038,-0.00457773,156.707,63.9659
0.4985,98.2654,-0.614624,-0.00152597,156.707,63.9659
0.498517,98.2043,-0.592346,-9.31E-08,156.707,63.9659
0.498533,98.2043,-0.570526,-9.31E-08,156.707,63.9659
0.49855,98.2349,-0.548553,-0.00305185,156.707,63.9659
0.498567,98.2349,-0.528259,-9.31E-08,156.707,63.9659
0.498583,98.2349,-0.508881,-9.31E-08,156.707,63.9659
0.4986,98.2349,-0.489349,-0.00305185,156.707,63.9659
0.498617,98.2959,-0.472412,-0.00305185,156.707,63.9659
0.498633,98.2349,-0.457153,0.00152579,156.707,63.9659
0.49865,98.2959,-0.441895,-0.00305185,156.707,63.9659
0.498667,98.3264,-0.42923,-0.00152597,156.707,63.9659
0.498683,98.3264,-0.419006,-9.31E-08,156.707,63.9659
0.4987,98.3264,-0.409393,-9.31E-08,156.707,63.9659
0.498717,98.3264,-0.401917,-0.00305185,156.707,63.9659
0.498733,98.3569,-0.393982,-0.00152597,156.707,63.9659
0.49875,98.3569,-0.387421,-0.00305185,156.707,63.9659
0.498767,98.4485,-0.381317,-0.00457773,156.707,63.9659
0.498783,98.3875,-0.37674,-0.00152597,156.707,63.9659
0.4988,98.418,-0.371552,-0.00152597,156.707,63.9659
0.498817,98.479,-0.366974,0.00152579,156.707,63.9659
0.498833,98.418,-0.361786,-0.00457773,156.707,63.9659
0.49885,98.479,-0.358734,-0.00152597,156.707,63.9659
0.498867,98.5095,-0.355072,-9.31E-08,156.707,63.9659
0.498883,98.54,-0.349579,-9.31E-08,156.707,63.9659
0.4989,98.54,-0.344849,0.00152579,156.707,63.9659
0.498917,98.6011,-0.340118,-0.00305185,156.707,63.9659
0.498933,98.6011,-0.33493,-0.00305185,156.707,63.9659
0.49895,98.6011,-0.331573,-0.00305185,156.707,63.9659
0.498967,98.6316,-0.327759,-0.00152597,156.707,63.9659
0.498983,98.7231,-0.322876,-9.31E-08,156.707,63.9659
0.499,98.7231,-0.318451,-9.31E-08,156.707,63.9659
